5AFF129F735EC6F0253F737AE3F2F42F,7B7D097D72AF9DCD7E837DFF78CEDF52,0.007550211461910532
FD74F0E085CB3E023979AE780EA8FC80,A642139C310DB3F102228A5DBA18B6E0,0.005826950193917333
DFCCD8ADEFA7470ECA7A951F458596FA,ED9DEBA062966F6C8205E73C0E649173,0.006223749647298384
21E6E7126A127CA8E0169D77F9AFF6A6,6676161018E87D26FF70851FA9B0A392,0.00863054450549727
B0CE7999915ACA4460C643FCB3DC71AC,782C21B4DE30F3778FC4831AE66364E7,0.00702268266081199
6A7F4301D0F4E5E9362CD0B1DFA7804A,91EE3A7B13352EBB028F53DADD6D68FF,0.006802236160142713
B0900E5B6D77E782077DF1BD3DCE5A7B,488D313AB8BDB52E0A9D368C5E6CFCA1,0.00552833761181344
DE79883E7D9BDFD104041C047688327D,71C35F95D19CBE2F245C3F01723013EB,0.0075451887800940965
3CC6ADBD7EFBAC13851A306D6F66ABCC,72A21960E2ABFF4CA229D72CA8F4CADC,0.006618603194737868
7F2F5F2129624252281FD84DB519856D,10038A514E310AA507938D40773621D1,0.005771237252239802
C20A78724B819840AF550CC109236702,29ADA049CE59C3B0D1DED969635EC608,0.01009810712048352
248FD09EDB736D1B990B9DFD20709B4D,A0461BED2E9820EA09AE5E3C726F6DAA,0.006859262270002641
05C19F00192BB33012C47AC40AAD8C59,F8D50B0D96734793B4DC5D47FBC59B1F,0.0060963340626727465
13A1F0D16E242B05E351CEF66C39949A,961E561B076EDE480DDF83A9F568894D,0.006173201198029438
67BB835CC04C4DFB4582EB54C10FFF82,B1A3AA2412B7863E5D9BD6589DFDBE52,0.005911503303609721
028D6C22F54B39BD0285B3D5FDFF60C0,DF62028C2CF6E34EA82FAF9AD9677CC9,0.0054665189572045214
D9ADB698E0570520DDE33E9E09FA983D,1C3AC60A4B3C7FF59B703975AADD92CE,0.007852991976729508
558842A23C1A8430B83D2AB762EB3984,9223724EED00C2BE06563ABF819530D5,0.007923071140069318
7CABC235AA4DC10C9D0393CFB393D560,811540EDAF69F689D21E1DB3960E694B,0.006167773518118317
DBFDD1082C470AB9037EE5C81BD18AB4,A4C69EFD93BB60D144D95ED6594BCA95,0.006339026042444981
D74CD011325AB93023A4ABB2BF9B1F2D,4C7DD38FB4C60BBF1B55D7FCD898F9BD,0.006919410704486072
687678660075E5A16DA97A8955304817,4D3577B8CB6BE508AD9DEBA4941462A1,0.006594358314847173
83712A1C15E0F526BF9DC68C582A8CE9,387AAA922F1521E81D8216B6DA06689B,0.006616311986745655
9F915B58FA8D9DF8B55E15C1BFFF0332,921464FACD9DC1D46A1638E200DCC262,0.006029985359188597
7B21DA5766B3CED4226B663AE4BF6DDD,F6604E1B54E457C49C480485702096DE,0.006195192129142373
592CF0701CF41A29FFEE8A575E49F977,0881DB88FF2FF151D3A3B211EBFC7854,0.005811944692650548
3E3DBB0CD35EC8F9EBAEE05E8E818E72,26DB4CF338B29137F104F5047A1FE32D,0.006231692207649124
A353BB86B87DCE61B61702AEE232A586,088F10B4FAA3B4A9B0BCE64D2E9EF007,0.007516923555188693
063A83B229A5819DCF123A0A84276389,81A13A28BE19E09AFF45558831B20A0E,0.0072411617575063566
44AA1068E7666A3CA2500417317C02CF,C26679293F592A5F12BB568CD75F01DC,0.007311381382833384
29C98BD751AC5190A2DC2D0BFD0C62AD,40B2DD14A25E6D61EDCE414863ED3B43,0.0065094214233011065
2FD9963BF00B6CBD41486148CB9778E6,DD277F3DFDC458935F9579E258A42AD3,0.0059558603506487005
257E3F4B57BC12369D7C6F1AD73E413E,D988C29E7D8985D0EA794C438D4DBBBD,0.006683510401977487
07E7B6B5BE19B518BEBE555A5A7C4EAA,7658175093D4153336556E33C4E4F19A,0.006773175477747193
9133CB3E79CAD60230666175B117E500,0E95777EAC1D85AF48428D65D0490F6D,0.007457159360349309
A1EC901CCEED9372D4E03AA9BE11327A,2C821B193F408F7251C4D92690F4EC67,0.0076005949061252465
6CB061D322D340BCA283ECE8CD6B146F,AD0B540FBEEF59B62A98FACCF7FB09BF,0.0062858027264815165
60B67767DC872628B21C76E18A4BE939,15AAF955E3BE033984F76CFF3BD442B2,0.005668704273928802
5E456A54D1D2FDDBB1DD15336C5A6C46,2E301DC69A99DBD7AA46C6515F29D04F,0.00683225524075755
BAB4534CDBA1215A40B2961D3D35CCC2,586E2A1BC9D83FF8E4E0E10441D504F1,0.00847416416967409
2BE2153BCF9478DAAED1F3F501F04935,8A53F1FBE4E90C3A2550A315D3C388C2,0.010879911072850258
DD1D7FFA3B05D8D4775EEC44EAFD80AC,B1EBC89688ACDAA567EFCFB120611443,0.006295542042486934
27ABCC095E4A0EDEDCBF4809336CF2A2,C4B1A9C81DB4792B60454D00E71C6D85,0.008318239078154734
DBF56D8D25D2A57CFB04D2C5E62C171E,236960086150DD8094D8BB8705AA5EFC,0.007199589293831682
D12E15C90769F21E4D724121930A757F,96182017D945D4E18A810070ABAF3608,0.0060767260133616175
27933F5FD2CF83F589102844B064404C,3768D058C31EC7494F105DF0033557AF,0.00563087059012444
44484E9B618DD49F2B7DDCAADAAABFD0,F439B1BFE8C7DF7D68DA20FFCA5293A3,0.007742822670831461
